epoch trainingSuccess testSuccess 
120 88.71945128853966 86.85530804736102 
121 88.51301857894386 86.61448926349588 
122 88.75274688686156 86.99578567128235 
123 88.71279216887528 86.77503511940598 
124 88.69947392954651 86.8151715833835 
125 88.63954185256709 86.83523981537226 
126 88.78604248518346 87.03592213525988 
127 88.76606512619031 86.89544451133855 
128 88.8060198441766 87.21653622315874 
129 88.69281480988214 87.0760585992374 
130 89.00579343410801 87.33694561509131 
131 88.97915695545049 87.41721854304636 
132 88.86595192115603 87.05599036724865 
133 88.78604248518346 86.99578567128235 
134 88.87927016048478 87.0760585992374 
135 89.01245255377239 87.43728677503512 
136 88.91922487847107 87.09612683122617 
137 88.73942864753279 86.95564920730484 
138 88.87927016048478 87.15633152719245 
139 88.98581607511487 87.47742323901264 
140 88.75274688686156 87.17639975918121 
141 88.85263368182727 87.13626329520369 
142 88.82599720316973 87.05599036724865 
143 89.08570287008058 87.59783263094522 
144 89.09236198974494 87.37708207906884 
145 88.91922487847107 87.09612683122617 
146 88.99247519477925 87.2366044551475 
147 88.75274688686156 87.05599036724865 
148 89.05906639142306 87.21653622315874 
149 89.1123393487381 87.45735500702388 
150 89.14563494706 87.45735500702388 
151 89.34540853699141 87.45735500702388 
152 89.12565758806686 87.77844671884407 
153 89.16561230605315 87.09612683122617 
154 88.77272424585469 86.95564920730484 
155 89.25218086169009 87.39715031105759 
156 89.29879469934075 87.51755970299017 
157 88.99247519477925 87.11619506321493 
158 89.03242991276554 87.37708207906884 
159 89.03242991276554 86.9757174392936 
160 89.05906639142306 87.41721854304636 
161 89.39202237464208 87.29680915111379 
162 88.93254311779982 87.11619506321493 
163 89.29879469934075 87.39715031105759 
164 89.23886262236132 87.29680915111379 
165 89.35872677632017 87.35701384708007 
166 89.31211293866951 87.21653622315874 
167 89.20556702403942 87.17639975918121 
168 89.18558966504628 87.15633152719245 
169 89.31877205833388 87.35701384708007 
170 89.32543117799827 87.15633152719245 
171 89.29213557967637 87.31687738310255 
172 89.18558966504628 87.13626329520369 
173 89.37204501564892 87.49749147100141 
174 89.38536325497769 87.51755970299017 
175 89.43197709262836 87.25667268713626 
176 89.35872677632017 87.17639975918121 
